# new call
0,0.16666666666666666,0,0,0.03765792031098153,0,0,0,0,-0.01020408163265306,0,0
0,0,0.16666666666666666,0,0,0.067541302235179776,0,0,0,0,-0,0
0.03765792031098153,0,0,0.16666666666666666,0,0,0,-0.01020408163265306,0,0,0,0
0,0.03765792031098153,0,0,0.16666666666666666,0,0.01020408163265306,0,-0,0,0,0
0,0,0.067541302235179776,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.01020408163265306,-0,0.125,0,0,-0.0014577259475218659,-0,-0
0,0,0,-0.01020408163265306,0,0,0,0.125,0,-0,-0.0014577259475218659,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0029154518950437317
0,-0.01020408163265306,0,0,0,0,-0.0014577259475218659,-0,-0,0.125,0,0
0.01020408163265306,0,-0,0,0,0,-0,-0.0014577259475218659,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.0029154518950437317,0,0,0.125

# new call
0.16666666666666666,0,0,0.0365083447645176,0,0,0,0,0,0,0.0096450617283950612,-0
0,0.16666666666666666,0,0,0.0365083447645176,0,0,0,0,-0.0096450617283950612,0,0
0,0,0.16666666666666666,0,0,0.065872199359853667,0,0,0,0,-0,0
0.0365083447645176,0,0,0.16666666666666666,0,0,0,-0.0096450617283950612,0,0,0,0
0,0.0365083447645176,0,0,0.16666666666666666,0,0.0096450617283950612,0,-0,0,0,0
0,0,0.065872199359853667,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.0096450617283950612,-0,0.125,0,0,-0.0013395919067215362,-0,-0
0,0,0,-0.0096450617283950612,0,0,0,0.125,0,-0,-0.0013395919067215362,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0026791838134430724
0,-0.0096450617283950612,0,0,0,0,-0.0013395919067215362,-0,-0,0.125,0,0
0.0096450617283950612,0,-0,0,0,0,-0,-0.0013395919067215362,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.0026791838134430724,0,0,0.125

# new call
0.16666666666666666,0,0,0.035428964391710921,0,0,0,0,0,0,0.0091307523739956164,-0
0,0.16666666666666666,0,0,0.035428964391710921,0,0,0,0,-0.0091307523739956164,0,0
0,0,0.16666666666666666,0,0,0.064277206351713273,0,0,0,0,-0,0
0.035428964391710921,0,0,0.16666666666666666,0,0,0,-0.0091307523739956164,0,0,0,0
0,0.035428964391710921,0,0,0.16666666666666666,0,0.0091307523739956164,0,-0,0,0,0
0,0,0.064277206351713273,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.0091307523739956164,-0,0.125,0,0,-0.0012338854559453536,-0,-0
0,0,0,-0.0091307523739956164,0,0,0,0.125,0,-0,-0.0012338854559453536,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0024677709118907072
0,-0.0091307523739956164,0,0,0,0,-0.0012338854559453536,-0,-0,0.125,0,0
0.0091307523739956164,0,-0,0,0,0,-0,-0.0012338854559453536,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.0024677709118907072,0,0,0.125

# new call
0.16666666666666666,0,0,0.034413422753559797,0,0,0,0,0,0,0.0086565096952908593,-0
0,0.16666666666666666,0,0,0.034413422753559797,0,0,0,0,-0.0086565096952908593,0,0
0,0,0.16666666666666666,0,0,0.062752101861301451,0,0,0,0,-0,0
0.034413422753559797,0,0,0.16666666666666666,0,0,0,-0.0086565096952908593,0,0,0,0
0,0.034413422753559797,0,0,0.16666666666666666,0,0.0086565096952908593,0,-0,0,0,0
0,0,0.062752101861301451,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.0086565096952908593,-0,0.125,0,0,-0.0011390144335909026,-0,-0
0,0,0,-0.0086565096952908593,0,0,0,0.125,0,-0,-0.0011390144335909026,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0022780288671818052
0,-0.0086565096952908593,0,0,0,0,-0.0011390144335909026,-0,-0,0.125,0,0
0.0086565096952908593,0,-0,0,0,0,-0,-0.0011390144335909026,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.0022780288671818052,0,0,0.125

# new call
0.16666666666666666,0,0,0.033456115803255838,0,0,0,0,0,0,0.0082182774490466778,-0
0,0.16666666666666666,0,0,0.033456115803255838,0,0,0,0,-0.0082182774490466778,0,0
0,0,0.16666666666666666,0,0,0.06129289659861651,0,0,0,0,-0,0
0.033456115803255838,0,0,0.16666666666666666,0,0,0,-0.0082182774490466778,0,0,0,0
0,0.033456115803255838,0,0,0.16666666666666666,0,0.0082182774490466778,0,-0,0,0,0
0,0,0.06129289659861651,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.0082182774490466778,-0,0.125,0,0,-0.0010536253139803433,-0,-0
0,0,0,-0.0082182774490466778,0,0,0,0.125,0,-0,-0.0010536253139803433,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0021072506279606867
0,-0.0082182774490466778,0,0,0,0,-0.0010536253139803433,-0,-0,0.125,0,0
0.0082182774490466778,0,-0,0,0,0,-0,-0.0010536253139803433,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.0021072506279606867,0,0,0.125

# new call
0.16666666666666666,0,0,0.032552083333333329,0,0,0,0,0,0,0.0078125,-0
0,0.16666666666666666,0,0,0.032552083333333329,0,0,0,0,-0.0078125,0,0
0,0,0.16666666666666666,0,0,0.059895833333333329,0,0,0,0,-0,0
0.032552083333333329,0,0,0.16666666666666666,0,0,0,-0.0078125,0,0,0,0
0,0.032552083333333329,0,0,0.16666666666666666,0,0.0078125,0,-0,0,0,0
0,0,0.059895833333333329,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.0078125,-0,0.125,0,0,-0.0009765625,-0,-0
0,0,0,-0.0078125,0,0,0,0.125,0,-0,-0.0009765625,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.001953125
0,-0.0078125,0,0,0,0,-0.0009765625,-0,-0,0.125,0,0
0.0078125,0,-0,0,0,0,-0,-0.0009765625,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.001953125,0,0,0.125

# new call
0.16666666666666666,0,0,0.03169691869435054,0,0,0,0,0,0,0.0074360499702558003,-0
0,0.16666666666666666,0,0,0.03169691869435054,0,0,0,0,-0.0074360499702558003,0,0
0,0,0.16666666666666666,0,0,0.058557382123494053,0,0,0,0,-0,0
0.03169691869435054,0,0,0.16666666666666666,0,0,0,-0.0074360499702558003,0,0,0,0
0,0.03169691869435054,0,0,0.16666666666666666,0,0.0074360499702558003,0,-0,0,0,0
0,0,0.058557382123494053,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.0074360499702558003,-0,0.125,0,0,-0.00090683536222631723,-0,-0
0,0,0,-0.0074360499702558003,0,0,0,0.125,0,-0,-0.00090683536222631723,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0018136707244526345
0,-0.0074360499702558003,0,0,0,0,-0.00090683536222631723,-0,-0,0.125,0,0
0.0074360499702558003,0,-0,0,0,0,-0,-0.00090683536222631723,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.0018136707244526345,0,0,0.125

# new call
0.16666666666666666,0,0,0.030886693301659288,0,0,0,0,0,0,0.0070861678004535142,-0
0,0.16666666666666666,0,0,0.030886693301659288,0,0,0,0,-0.0070861678004535142,0,0
0,0,0.16666666666666666,0,0,0.057274232444300473,0,0,0,0,-0,0
0.030886693301659288,0,0,0.16666666666666666,0,0,0,-0.0070861678004535142,0,0,0,0
0,0.030886693301659288,0,0,0.16666666666666666,0,0.0070861678004535142,0,-0,0,0,0
0,0,0.057274232444300473,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.0070861678004535142,-0,0.125,0,0,-0.00084359140481589455,-0,-0
0,0,0,-0.0070861678004535142,0,0,0,0.125,0,-0,-0.00084359140481589455,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0016871828096317891
0,-0.0070861678004535142,0,0,0,0,-0.00084359140481589455,-0,-0,0.125,0,0
0.0070861678004535142,0,-0,0,0,0,-0,-0.00084359140481589455,-0,0,0.125,0
